,Title,TMDB_id
0,Aladdin,812
1,Aladdin: A Musical Spectacular,19330
2,The Making of Aladdin: A Whole New World,367639
3,Home Alone 2: Lost in New York,772
4,Batman Returns,364
5,Lethal Weapon 3,943
6,A Few Good Men,881
7,Sister Act,2005
8,The Bodyguard,619
9,The Bodyguard,503901
10,Bodyguard Hassle,948878
11,Wayne's World,8872
12,Basic Instinct,402
13,A League of Their Own,11287
14,Kuffs,14603
15,The Hand that Rocks the Cradle,11087
16,Freejack,9278
17,Juice,16136
18,Love Crimes,39479
19,Hard Promises,89292
20,Hurricane Smith,147741
21,Into the Sun,209369
22,The Moon Is... the Sun's Dream,208619
23,Especially on Sunday,123930
24,Prisoners of the Sun,441298
25,Sunday's Children,41770
26,The Seventh Horse of the Sun,79731
27,The Setting Sun,162033
28,My Village at Sunset,831070
29,Sun of the Sleepless,150100
30,Sundara Kanda,279489
31,The Black Sun,464677
32,Faraway Sunset,675836
33,Sun Mountain,545534
34,In the white cold the sun of Ukraine,1102566
35,Sunset Boulevards,664581
36,Han (on the sun),842278
37,The Sunny Kids,866330
38,The Smoked Sprat Baking in the Sun,609871
39,Shining Through,31962
40,The Magic Voyage,110812
41,Mississippi Masala,41791
42,Final Analysis,4823
43,Medicine Man,9096
44,Wayne's World,8872
45,Falling from Grace,70026
46,Radio Flyer,20763
47,Stop! Or My Mom Will Shoot,9876
48,This Is My Life,41776
49,Whitney Houston: This is My Life,879331
50,Even My Life...,400113
51,Gate II,40729
52,The Mambo Kings,40082
53,Memoirs of an Invisible Man,2687
54,"For Richer, for Poorer",59136
55,Blame It on the Bellboy,34151
56,Gladiator,16219
57,The Lawnmower Man,10163
58,Meatballs 4: To the Rescue,40773
59,Once Upon a Crime,27465
60,Tiny Toon Adventures: How I Spent My Vacation,36257
61,American Me,13199
62,Thomas Morton & the Maypole of Merrymount: Disorder in the American Wilderness 1622-1647,932120
63,Meatballs 4: To the Rescue,40773
64,An American Tail: Fievel Goes West,10380
65,All-American Murder,123863
66,Article 99,25269
67,Howards End,8293
68,My Cousin Vinny,10377
69,Shakes the Clown,26291
70,Basic Instinct,402
71,Noises Off...,26670
72,Proof,14904
73,Raise the Red Lantern,10404
74,Shadows and Fog,19200
75,The Cutting Edge,16562
76,Ladybugs,19087
77,The Power of One,13823
78,Ruby,70709
79,Ruby Cairo,69035
80,White Men Can't Jump,10158
81,The Last of His Tribe,412296
82,Beethoven,11806
83,Beethoven Lives Upstairs,54785
84,"Beethoven/Brahms - Violin Concertos (Perlman, Barenboim)",676739
85,Delicatessen,892
86,Straight Talk,37264
87,"Street Smarts: Straight Talk for Kids, Teens & Parents",707484
88,Thunderheart,12395
89,Rock-A-Doodle,20421
90,FernGully: The Last Rainforest,13225
91,Newsies,15300
92,The Player,10403
93,Oruorane the Cat Player,540700
94,Too Short: Shorty the Pimp at the Players Ball,321256
95,Sleepwalkers,11428
96,The Babe,61225
97,In the Beginning: The Tower of Babel,143691
98,Babel II,276888
99,Brain Donors,32450
100,City of Joy,47821
101,Deep Cover,20676
102,The Playboys,41774
103,Playboy: The Best of Wet & Wild,398642
104,A Midnight Clear,23908
105,Highway 61,8468
106,Passed Away,62383
107,White Sands,19380
108,Year of the Comet,44941
109,Folks!,18495
110,K2,24734
111,Live Wire,12629
112,Night on Earth,339
113,Split Second,13006
114,Big Girls Don't Cry... They Get Even,46972
115,CrissCross,70423
116,One False Move,21128
117,Poison Ivy,9264
118,Adventures of Batman & Robin: Poison Ivy/The Penguin,498464
119,The Waterdance,61418
120,Lethal Weapon 3,943
121,Monster in a Box,34328
122,Alien³,8077
123,Encino Man,10406
124,Far and Away,11259
125,Far Away,428318
126,Europa,9065
127,The Adjuster,41796
128,Cold Heaven,107254
129,Cousin Bobby,41675
130,Sister Act,2005
131,Afterburn,131351
132,Stepfather 3,61964
133,Class Act,30963
134,Patriot Games,9869
135,Housesitter,10407
136,Waxwork II: Lost in Time,28762
137,Batman Returns,364
138,The Hairdresser's Husband,11796
139,A Private Matter,142751
140,Unlawful Entry,17494
141,Boomerang,11066
142,A League of Their Own,11287
143,The Best Intentions,41764
144,Cool World,14239
145,Prelude to a Kiss,2613
146,Universal Soldier,9349
147,The Comrades of Summer,303728
148,"Honey, I Blew Up the Kid",11158
149,Man Trouble,39472
150,A Stranger Among Us,41670
151,Mistress,71825
152,Master He and His Mistress,1080788
153,Mo' Money,12251
154,Mom and Dad Save the World,27295
155,Bebe's Kids,36616
156,Buffy the Vampire Slayer,10206
157,Death Becomes Her,9374
158,Enchanted April,26561
159,3 Ninjas,16314
160,London Kills Me,253129
161,Raising Cain,13937
162,Unforgiven,33
163,Whispers in the Dark,88174
164,Diggstown,19143
165,Johnny Suede,45145
166,Single White Female,9605
167,Stay Tuned,23939
168,Christopher Columbus: The Discovery,41682
169,The Gun in Betty Lou's Handbag,47898
170,Light Sleeper,36351
171,Little Nemo: Adventures in Slumberland,22611
172,Rapid Fire,13153
173,Citizen Cohn,75145
174,Laws of Gravity,1482
175,Storyville,135890
176,Freddie as F.R.O.7.,110395
177,Honeymoon in Vegas,12518
178,Pet Sematary II,10906
179,Twin Peaks: Fire Walk with Me,1923
180,Bob Roberts,10608
181,Out on a Limb,114726
182,Blade Runner,78
183,Crossing the Bridge,186809
184,Hellraiser III: Hell on Earth,11569
185,Sneakers,2322
186,The Flying Sneaker,125083
187,Swoon,54934
188,Where the Day Takes You,17736
189,Wind,28881
190,Gone with the Wind,770
191,The Legend of the North Wind,158009
192,And the Wind Returns...,315561
193,The Window,525730
194,The Black Crowes - Who Killed That Bird Out On Your Window Sill... The Movie,79898
195,Window on love,508758
196,Some Divine Wind,662732
197,Through an Open Window,389765
198,A janela rachada,712797
199,The Women of Windsor,452556
200,Dream Window: Reflections on the Japanese Garden,392682
201,Window Shopping,1222290
202,The Wind,1271057
203,Door on the Left as You Leave the Elevator,39422
204,Teamster Boss: The Jackie Presser Story,427991
205,Captain Ron,14361
206,Husbands and Wives,28384
207,Peter's Friends,11790
208,Sarafina!,35936
209,School Ties,14684
210,After School Tinker Bell,700512
211,Singles,11068
212,South Central,23196
213,Innocent Blood,27381
214,The Last of the Mohicans,9361
215,Mr. Saturday Night,54087
216,Glengarry Glen Ross,9504
217,Hero,10699
218,Toto the Hero,56321
219,My Father the Hero,20978
220,Legend of the Galactic Heroes: Golden Wings,154501
221,What a Hero!,273845
222,Our Twisted Hero,271795
223,Truant Heroes,398796
224,Once Upon a Time a Hero in China,303481
225,Hero Dream,244495
226,Hero of the Beggars,456797
227,Shanghai Heroic Story,536672
228,Heroes in Jail,704963
229,Labyrinth of the Fallen Heroes,1226881
230,Hero Haew,942017
231,Last Hero,498481
232,Heroes,334254
233,The Heroic Legend of Arslan II,1183946
234,Heroin Tunnel,1175385
235,Little Heroes,321048
236,Night Life Hero,506523
237,The Mighty Ducks,10414
238,Mr. Baseball,18722
239,Of Mice and Men,9609
240,Running Mates,59390
241,1492: Conquest of Paradise,1492
242,A River Runs Through It,293
243,Under Siege,8845
244,Candyman,9529
245,Consenting Adults,37753
246,Night and the City,36288
247,The Public Eye,31692
248,Dr. Giggles,37527
249,Frozen Assets,117773
250,Pure Country,22627
251,Reservoir Dogs,500
252,Zebrahead,70489
253,My New Gun,55730
254,Rampage,99749
255,WWE U.K. Rampage 1992,233175
256,WWE Rampage '92,936540
257,WWE U.K. Rampage Tour '92: Munich,780994
258,There Goes the Neighborhood,163228
259,Spotswood,16982
260,Jennifer Eight,10424
261,Passenger 57,10538
262,Traces of Red,103299
263,Bram Stoker's Dracula,6114
264,Making 'Bram Stoker's Dracula',604598
265,Love Potion No. 9,26255
266,Flirting,21828
267,Malcolm X,1883
268,Bad Lieutenant,12143
269,Home Alone 2: Lost in New York,772
270,Samantha,180582
271,Stalin,56448
272,Mortal Enemies: From Death and Survival in Stalingrad,821341
273,Aladdin,812
274,Aladdin: A Musical Spectacular,19330
275,The Making of Aladdin: A Whole New World,367639
276,The Bodyguard,619
277,The Bodyguard,503901
278,Bodyguard Hassle,948878
279,The Crying Game,11386
280,The Crying Game,1214190
281,Damage,11012
282,Internal Damage,1125062
283,The Distinguished Gentleman,10411
284,A Few Good Men,881
285,Forever Young,10326
286,The Muppet Christmas Carol,10437
287,Passion Fish,41768
288,Dead Ahead: The Exxon Valdez Disaster,281287
289,Used People,41779
290,Leap of Faith,12772
291,Question of Faith,784848
292,Toys,11597
293,Demonic Toys,40649
294,Indochine,2731
295,Scent of a Woman,9475
296,Chaplin,10435
297,The Chaplin Puzzle,327683
298,Hoffa,10410
299,Trespass,22004
300,Gate II,40729
301,Lorenzo's Oil,2007
