,index,Released,English title,TMDB_id
256,5,2002-01-25,Kung Pow! Enter the Fist,11891
257,6,2002-01-25,The Mothman Prophecies,2637
258,8,2002-01-25,A Walk to Remember,10229
259,10,2002-02-01,Raaz,20731
260,11,2002-02-01,Slackers,20009
261,12,2002-02-08,Big Fat Liar,11870
262,14,2002-02-08,Rollerball,11535
263,15,2002-02-15,Crossroads,17130
264,16,2002-02-15,Hart's War,10592
265,17,2002-02-15,John Q.,8470
266,21,2002-02-22,Dragonfly,10052
267,24,2002-03-01,40 Days and 40 Nights,2752
268,25,2002-03-01,We Were Soldiers,10590
269,26,2002-03-08,All About the Benjamins,13950
270,29,2002-03-13,Kissing Jessica Stein,15647
271,32,2002-03-15,Resident Evil,1576
272,36,2002-03-22,Blade II,36586
273,38,2002-03-22,Sorority Boys,6020
274,39,2002-03-22,Stolen Summer,39541
275,40,2002-03-29,Clockstoppers,15028
276,41,2002-03-29,Death to Smoochy,9275
277,43,2002-03-29,Panic Room,4547
278,0,2002-04-05,Big Trouble,2185
279,1,2002-04-05,High Crimes,11560
280,5,2002-04-12,Frailty,12149
281,7,2002-04-12,The Sweetest Thing,11812
282,8,2002-04-19,Murder by Numbers,11892
283,9,2002-04-19,My Big Fat Greek Wedding,8346
284,15,2002-05-03,Deuces Wild,13201
285,16,2002-05-03,Hollywood Ending,9689
286,19,2002-05-10,The New Guy,10985
287,21,2002-05-10,Unfaithful,2251
288,25,2002-05-17,The Importance of Being Earnest,9026
289,29,2002-05-24,Insomnia,320
290,30,2002-05-24,Spirit: Stallion of the Cimarron,9023
291,31,2002-05-31,The Sum of All Fears,4614
292,32,2002-05-31,Undercover Brother,12277
293,33,2002-06-07,Bad Company,3132
294,34,2002-06-07,Divine Secrets of the Ya-Ya Sisterhood,9583
295,36,2002-06-14,The Bourne Identity,2501
296,37,2002-06-14,The Dangerous Lives of Altar Boys,16857
297,38,2002-06-14,Scooby-Doo,9637
298,39,2002-06-14,Windtalkers,12100
299,40,2002-06-18,Air Bud: Seventh Inning Fetch,21518
300,42,2002-06-21,Juwanna Mann,35696
301,43,2002-06-21,Lilo & Stitch,11544
302,45,2002-06-21,Sunshine State,57022
303,47,2002-06-28,Hey Arnold!: The Movie,17710
304,49,2002-06-28,Mr. Deeds,2022
305,50,2002-06-28,Pumpkin,9719
306,0,2002-07-03,Like Mike,21972
307,1,2002-07-03,Men in Black II,608
308,2,2002-07-03,The Powerpuff Girls Movie,59387
309,6,2002-07-12,Road to Perdition,4147
310,7,2002-07-17,Eight Legged Freaks,8869
311,8,2002-07-19,K-19: The Widowmaker,8665
312,9,2002-07-19,Stuart Little 2,10996
313,11,2002-07-26,Austin Powers in Goldmember,818
314,12,2002-07-26,The Country Bears,18357
315,14,2002-08-02,Full Frontal,15186
316,15,2002-08-02,Martin Lawrence Live: Runteldat,20337
317,16,2002-08-02,The Master of Disguise,13908
318,17,2002-08-02,Signs,2675
319,21,2002-08-07,Spy Kids 2: The Island of Lost Dreams,9488
320,23,2002-08-09,Blood Work,9573
321,24,2002-08-09,XXX,7451
322,25,2002-08-16,The Adventures of Pluto Nash,11692
323,26,2002-08-16,The Princess and the Pea,14492
324,28,2002-08-16,The Kid Stays in the Picture,29047
325,29,2002-08-16,Possession,30072
326,32,2002-08-21,One Hour Photo,9357
327,33,2002-08-23,Serving Sara,12771
328,34,2002-08-23,Simone,9296
329,38,2002-09-06,City by the Sea,13536
330,39,2002-09-06,Swimfan,20616
331,41,2002-09-13,Igby Goes Down,9685
332,42,2002-09-13,Stealing Harvard,12770
333,43,2002-09-20,Ballistic: Ecks vs. Sever,10550
334,44,2002-09-20,The Banger Sisters,9034
335,46,2002-09-20,Secretary,11013
336,48,2002-09-20,Trapped,9039
337,51,2002-09-27,The Tuxedo,10771
338,0,2002-10-04,Jonah: A VeggieTales Movie,15173
339,6,2002-10-11,Pinocchio,10599
340,8,2002-10-11,The Rules of Attraction,1809
341,9,2002-10-11,Swept Away,12779
342,11,2002-10-11,Tuck Everlasting,13768
343,12,2002-10-11,White Oleander,10994
344,14,2002-10-18,Auto Focus,14112
345,17,2002-10-18,Real Women Have Curves,30309
346,18,2002-10-18,The Ring,565
347,22,2002-10-25,Ghost Ship,9645
348,23,2002-10-25,Jackass: The Movie,9012
349,24,2002-10-25,The Truth About Charlie,13440
350,29,2002-11-08,8 Mile,65
351,30,2002-11-08,Far from Heaven,10712
352,31,2002-11-15,Half Past Dead,10167
353,34,2002-11-22,The Emperor's Club,17187
354,35,2002-11-22,Friday After Next,10426
355,36,2002-11-22,The Quiet American,8198
356,37,2002-11-27,Eight Crazy Nights,13376
357,38,2002-11-27,Extreme Ops,15074
358,40,2002-11-27,Solaris,2103
359,43,2002-12-06,Adaptation,2757
360,44,2002-12-06,Analyze That,9932
361,45,2002-12-06,Empire,13369
362,46,2002-12-06,Equilibrium,7299
363,47,2002-12-07,Live from Baghdad,28730
364,49,2002-12-13,Drumline,13497
365,51,2002-12-13,The Hot Chick,11852
366,52,2002-12-13,Maid in Manhattan,7303
367,53,2002-12-13,Star Trek: Nemesis,201
368,54,2002-12-18,The Lord of the Rings: The Two Towers,121
369,55,2002-12-19,25th Hour,1429
370,56,2002-12-19,Antwone Fisher,13435
371,60,2002-12-20,The Wild Thornberrys Movie,14317
372,65,2002-12-27,The Hours,590
373,66,2002-12-27,Nicholas Nickleby,29339
374,68,2002-12-31,Confessions of a Dangerous Mind,4912
375,3,2003-01-17,A Guy Thing,9582
376,4,2003-01-17,Kangaroo Jack,10628
377,5,2003-01-17,National Security,11078
378,9,2003-01-24,Darkness Falls,10727
379,11,2003-01-31,Biker Boyz,12253
380,12,2003-01-31,Final Destination 2,9358
381,15,2003-01-31,The Recruit,1647
382,16,2003-02-07,Deliver Us from Eva,26454
383,17,2003-02-07,How to Lose a Guy in 10 Days,9919
384,19,2003-02-14,Daredevil,9480
385,22,2003-02-21,Gods and Generals,16072
386,23,2003-02-21,The Life of David Gale,11615
387,24,2003-02-21,Old School,11635
388,25,2003-02-28,Cradle 2 the Grave,10623
389,27,2003-03-04,Scooby-Doo and the Legend of the Vampire,30074
390,28,2003-03-07,Bringing Down the House,10678
391,29,2003-03-07,Tears of the Sun,9567
392,30,2003-03-11,Inspector Gadget 2,19766
393,31,2003-03-14,Agent Cody Banks,10923
394,34,2003-03-14,Willard,10929
395,36,2003-03-18,Charlotte's Web 2: Wilbur's Great Adventure,21250
396,38,2003-03-21,Dreamcatcher,6171
397,40,2003-03-21,View from the Top,11523
398,44,2003-03-28,The Core,9341
399,45,2003-03-28,Head of State,9776
400,0,2003-04-04,A Man Apart,8409
401,1,2003-04-04,Phone Booth,1817
402,3,2003-04-04,Dysfunktional Family,17995
403,4,2003-04-11,Anger Management,9506
404,5,2003-04-11,House of 1000 Corpses,2662
405,8,2003-04-16,Chasing Papi,24621
406,9,2003-04-16,A Mighty Wind,13370
407,10,2003-04-18,Holes,8326
408,12,2003-04-25,Confidence,10743
409,14,2003-04-25,Identity,2832
410,15,2003-04-25,It Runs in the Family,31459
411,18,2003-05-02,The Lizzie McGuire Movie,18736
412,20,2003-05-02,Owning Mahowny,15394
413,22,2003-05-09,Daddy Day Care,10708
414,25,2003-05-15,The Matrix Reloaded,604
415,30,2003-05-23,Bruce Almighty,310
416,31,2003-05-23,The In-Laws,5146
417,32,2003-05-25,My House in Umbria,36730
418,33,2003-05-30,Finding Nemo,12
419,34,2003-05-30,The Italian Job,9654
420,35,2003-05-30,Wrong Turn,9902
421,36,2003-06-03,The Animatrix,793641
422,41,2003-06-11,Les Triplettes de Belleville,9662
423,45,2003-06-13,Rugrats Go Wild,20694
424,46,2003-06-20,Alex & Emma,17813
425,47,2003-06-20,From Justin to Kelly,31246
426,51,2003-06-27,Charlie's Angels: Full Throttle,9471
427,54,2003-06-27,The Room,17473
428,1,2003-07-02,"Legally Blonde 2: Red, White & Blonde",10327
429,2,2003-07-02,Sinbad: Legend of the Seven Seas,14411
430,4,2003-07-02,Terminator 3: Rise of the Machines,296
431,5,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,22
432,6,2003-07-09,Simhadri,80805
433,12,2003-07-11,The League of Extraordinary Gentlemen,8698
434,13,2003-07-11,Northfork,32235
435,15,2003-07-18,Bad Boys II,8961
436,16,2003-07-18,How to Deal,17403
437,22,2003-07-25,Spy Kids 3-D: Game Over,12279
438,23,2003-07-26,Undefeated,63844
439,24,2003-08-01,American Wedding,8273
440,26,2003-08-01,Gigli,8046
441,31,2003-08-08,Le Divorce,9499
442,34,2003-08-08,S.W.A.T.,9257
443,35,2003-08-15,American Splendor,2771
444,36,2003-08-15,Freddy vs. Jason,6466
445,37,2003-08-15,Grind,20210
446,40,2003-08-15,Uptown Girls,14926
447,41,2003-08-20,Thirteen,11023
448,42,2003-08-22,The Battle of Shaker Heights,21413
449,44,2003-08-22,Marci X,32316
450,47,2003-08-26,Stitch! The Movie,15567
451,48,2003-08-29,Civil Brand,30246
452,54,2003-09-05,The Order,9616
453,55,2003-09-05,Party Monster,1415
454,56,2003-09-07,And Starring Pancho Villa as Himself,24241
455,59,2003-09-12,Matchstick Men,7270
456,63,2003-09-19,Cold Creek Manor,12767
457,64,2003-09-19,The Fighting Temptations,22309
458,65,2003-09-19,Secondhand Lions,13156
459,66,2003-09-19,Underworld,277
460,67,2003-09-26,Duplex,7288
461,68,2003-09-26,The Rundown,10159
462,70,2003-09-30,Scooby-Doo! and the Monster of Mexico,21956
463,0,2003-10-03,Out of Time,2116
464,1,2003-10-03,School of Rock,1584
465,3,2003-10-10,Good Boy!,21765
466,6,2003-10-10,Kill Bill: Volume 1,24
467,8,2003-10-17,Pieces of April,1550
468,12,2003-10-22,In the Cut,10944
469,14,2003-10-24,Radio,13920
