,Title,TMDB_id
0,Saving Private Ryan,857
1,Armageddon,95
2,Armageddon Boulevard,29093
3,Deathline,64218
4,There's Something About Mary,544
5,A Bug's Life,9487
6,The Waterboy,10663
7,Doctor Dolittle,3050
8,Rush Hour,2109
9,Deep Impact,8656
10,Godzilla,929
11,Godzilla vs. Mothra,39465
12,The Return of Godzilla,421467
13,Godzilla vs. King Ghidorah,36679
14,"Godzilla, King of the Monsters!",18983
15,"Godzilla, King of the Monsters",665871
16,Godzilla Versus Disco Lando,702665
17,Godzilla and Other Movie Monsters,310359
18,Patch Adams,10312
19,Firestorm,41417
20,Fallen,9411
21,Fallen Angels,11220
22,Fallen Angels,641877
23,Justin Fashanu: Fallen Hero,473628
24,The Minion,51831
25,Half Baked,9490
26,Hard Rain,11258
27,The Gingerbread Man,12488
28,Phantoms,9827
29,The Phantom of the Opera,10593
30,Adventures Beyond: Witches Ghosts & Phantoms,1161504
31,Phantom Ship,1048171
32,Beirut Phantom,327874
33,Spice World,6116
34,Star Kid,54007
35,Swept from the Sea,1959
36,Deep Rising,9457
37,Desperate Measures,9458
38,Great Expectations,9410
39,Zero Effect,16148
40,Gia,14533
41,My Giant,47881
42,A Giant Monster Appears in Tokyo,258943
43,Among Giants,125123
44,The Garden of Eden,203791
45,AJPW October Giant Series 1998 - Day 18,777815
46,Valley of the Giants,174767
47,The Broken Giant,312690
48,American Steam: Vol. 3: Steam Giants Across America,308573
49,Attack of the Giant Vulture,457028
50,Saving Private Ryan,857
51,The Godfather,238
52,The Godfather Part III,242
53,The Nightmare Before Christmas,9479
54,Kiki's Delivery Service,16859
55,Alien Resurrection,8078
56,Perfect Blue,10494
57,Starship Troopers,563
58,Tron,97
59,Beauty and the Beast: The Enchanted Christmas,13313
60,Blues Brothers 2000,11568
61,Nil by Mouth,21252
62,The Replacement Killers,11702
63,The Borrowers,9449
64,Sphere,10153
65,Shaping the Sphere: The Art of the Visual Effects Supervisor,743021
66,The Wedding Singer,11003
67,Dangerous Beauty,8583
68,Palmetto,30949
69,Senseless,12538
70,"An Alan Smithee Film: Burn, Hollywood, Burn",78149
71,Caught Up,88863
72,Dark City,2666
73,Kissing a Fool,15513
74,Krippendorf's Tribe,31220
75,The Real Blonde,29825
76,The Pentagon Wars,14439
77,The Big Lebowski,115
78,The Making of 'The Big Lebowski',763400
79,Hush,17941
80,Twilight,26269
81,Twilight,1170294
82,Twilight of the Dark Master,20089
83,Tom Cat Holmes and the Twilight Hotel,999642
84,Shores of Twilight,692495
85,Twilight Dinner,123344
86,American Steam: Vol. 2: Twilight of Steam,308569
87,U.S. Marshals,11808
88,Chairman of the Board,31535
89,The Man in the Iron Mask,9313
90,The Man in the Iron Mask,422241
91,Batman & Mr. Freeze: SubZero,15805
92,"Niagara, Niagara",53092
93,Primary Colors,9440
94,Wild Things,617
95,Wide Awake,32911
96,Always Outnumbered,26622
97,A Price Above Rubies,44308
98,Meet the Deedles,40688
99,The Newton Boys,42807
100,The Proposition,32144
101,Ride,66894
102,The Storm Riders,2137
103,Dinosaur: The Ride - Pre-Show Video,1225774
104,Youth Kamen Rider,939430
105,Rider of the Flames,172988
106,The Way We Laughed,58098
107,The Last Little Red Riding Hood,82143
108,Kranked 1: Live to Ride,46048
109,Switch Your Ride,1032284
110,The Wind in the Willows,47168
111,Barney's Great Adventure,17644
112,Lost in Space,2157
113,Lost In Space Forever,59286
114,Mercury Rising,8838
115,The Spanish Prisoner,29193
116,The Players Club,19848
117,3 Ninjas: High Noon at Mega Mountain,32302
118,The Big One,1774
119,The True Story of the Big Red One,1272624
120,City of Angels,795
121,My Giant,47881
