,Title,TMDB_id
0,Top Gun,744
1,Crocodile Dundee,9671
2,Platoon,792
3,The Karate Kid Part II,8856
4,Star Trek IV: The Voyage Home,168
5,Back to School,15596
6,Alvin Goes Back to School,1039636
7,Aliens,679
8,"Aliens, Dragons, Monsters & Me",471511
9,From Beyond,14510
10,The Golden Child,10136
11,Ruthless People,12151
12,Ferris Bueller's Day Off,9377
13,Black Moon Rising,36349
14,The Clan of the Cave Bear,13853
15,Heathcliff: The Movie,193650
16,Iron Eagle,11037
17,The Longshot,169718
18,Troll,33061
19,The Wizard of Oz,222960
20,My Chauffeur,39406
21,The Best of Times,30653
22,Down and Out in Beverly Hills,9941
23,Power,46948
24,Power's Play,752269
25,Black Power in America: Myth or Reality?,753834
26,My Lucky Stars,10044
27,Blind Trust,163533
28,Delpower X Bakuhatsu Miracle Genki!,334393
29,Youngblood,17465
30,F/X,9873
31,Hannah and Her Sisters,5143
32,The Adventures of the American Rabbit,87864
33,The Delta Force,16113
34,Knights of the City,105053
35,Quicksilver,21332
36,TerrorVision,24194
37,Turtle Diary,123047
38,Wildcats,29355
39,Parting Glances,32446
40,Nine 1/2 Weeks,10068
41,The Hitcher,9542
42,House,11415
43,House on Fire,355601
44,House by the River,30014
45,The House of the Blue Shadows,108077
46,Sorority House Massacre,40760
47,Kwaml's House,647762
48,Momoco Wonderland: Strange House,935413
49,The House of Wedlock,292144
50,House of the Poisoned Family,718420
51,House-Warming At Brother Rabbit's Home,91635
52,The Paper House,893884
53,Film House Fever,255345
54,The House of Ramón Iglesia,417711
55,The Communards - Live at Full House Rock Show,1007170
56,Hasil Adkins: Rock & Roll House Party,517097
57,Edgar Allan Poe's Plan 13: The House of Elvis,1273556
58,Dead Man's Folly,6105
59,Battle of the Chairmanship,94484
60,Of Unknown Origin,37227
61,Next of Kin,84993
62,Pretty in Pink,11522
63,Salvador,6106
64,"Mütter, Dollars und ein Krieg - Der Kampf um El Salvador",529844
65,Arena: Salvador Dali,409902
66,The Situation: Two Years of Life and Death in a Town in El Salvador,724262
67,Hollywood Vice Squad,103601
68,Care Bears Movie II: A New Generation,19975
69,Desert Hearts,294
70,Highlander,8009
71,Highland Barley,935743
72,Nomads,26725
73,Crossroads,15392
74,A Traffic Controller on Crossroads,272031
75,Gung Ho,13698
76,GoBots: Battle of the Rock Lords,69861
77,Just Between Friends,81824
78,Police Academy 3: Back in Training,12118
79,Rad,13841
80,Radioactive Dreams,47342
81,Oka Radha Iddaru Krishnulu,747815
82,Silent Joy,331217
83,La ràdio folla,445335
84,Radical Moves,493959
85,Dial M for Murder,521
86,Haunted Honeymoon,24103
87,Family Business,63398
88,Choke Canyon,91221
89,Over the Rainbow,64763
90,I Like Bats,386303
91,Experiment Eva,705867
92,The Money Pit,10466
93,Lucas,13346
94,George Lucas' Star Tours,1126842
95,Jesus,45139
96,Henry: Portrait of a Serial Killer,10692
97,Band of the Hand,33762
98,Critters,3980
