,index,Released,English title,TMDB_id
228,35,2012-11-09,In Their Skin,117978
229,37,2012-11-13,Jab Tak Hai Jaan,132316
230,41,2012-11-16,Silver Linings Playbook,82693
231,44,2012-11-21,Rise of the Guardians,81188
232,47,2012-11-30,The Collection,134597
233,49,2012-11-30,Talaash: The Answer Lies Within,86004
234,51,2012-12-07,Bad Kids Go to Hell,138372
235,52,2012-12-07,Cheerful Weather for the Wedding,110272
236,54,2012-12-07,Dino Time,136793
237,57,2012-12-07,Hyde Park on Hudson,87504
238,60,2012-12-19,The Guilt Trip,82687
239,62,2012-12-19,Zero Dark Thirty,97630
240,67,2012-12-21,Not Fade Away,128270
241,68,2012-12-25,Django Unchained,68718
242,70,2012-12-25,Parental Guidance,88042
243,71,2012-12-25,West of Memphis,84351
244,72,2012-12-26,Quartet,121826
245,5,2013-01-11,A Haunted House,139038
246,7,2013-01-18,Broken City,98357
247,9,2013-01-18,LUV,83890
248,13,2013-01-25,John Dies at the End,75761
249,14,2013-01-25,Knife Fight,157919
250,19,2013-02-01,The Haunting in Connecticut 2: Ghosts of Georgia,150202
251,23,2013-02-08,A Glimpse Inside the Mind of Charles Swan III,124461
252,31,2013-02-22,"Bless Me, Ultima",164184
253,34,2013-02-22,To the Wonder,60281
254,35,2013-03-01,21 & Over,107811
255,40,2013-03-08,Dead Man Down,102362
256,47,2013-03-22,The Croods,501861
257,48,2013-03-22,Inappropriate Comedy,156268
258,49,2013-03-22,Love and Honor,140222
259,51,2013-03-24,Phil Spector,173153
260,52,2013-03-27,Trance,68727
261,56,2013-03-29,Temptation: Confessions of a Marriage Counselor,97006
262,1,2013-04-05,Evil Dead,109428
263,3,2013-04-05,Upstream Color,145197
264,4,2013-04-12,42,109410
265,5,2013-04-12,Disconnect,127517
266,6,2013-04-12,It's a Disaster,114779
267,9,2013-04-19,Home Run,176124
268,15,2013-04-26,Mud,103731
269,18,2013-05-03,Greetings from Tim Buckley,128073
270,24,2013-05-10,He's Way More Famous Than You,159673
271,30,2013-05-17,Frances Ha,121986
272,32,2013-05-23,The Hangover Part III,109439
273,36,2013-05-26,Behind the Candelabra,119675
274,39,2013-05-31,The East,87499
275,42,2013-06-07,Hello Herman,138977
276,43,2013-06-07,The Internship,116741
277,48,2013-06-12,This Is the End,109414
278,50,2013-06-14,Hatchet III,167575
279,52,2013-06-16,My Little Pony: Equestria Girls,201676
280,57,2013-06-28,Copperhead,188826
281,60,2013-06-28,Some Girl(s),172897
282,1,2013-07-03,Kevin Hart: Let Me Explain,181330
283,2,2013-07-03,The Lone Ranger,57201
284,6,2013-07-12,Dealin' with Idiots,203534
285,9,2013-07-12,Killing Season,77663
286,23,2013-08-02,2 Guns,136400
287,24,2013-08-02,The Canyons,109729
288,26,2013-08-02,The Spectacular Now,157386
289,27,2013-08-07,Percy Jackson: Sea of Monsters,76285
290,28,2013-08-07,We're the Millers,138832
291,30,2013-08-09,Planes,151960
292,33,2013-08-16,The Butler,132363
293,34,2013-08-16,Jobs,115782
294,37,2013-08-21,The Mortal Instruments: City of Bones,123553
295,38,2013-08-23,Drinking Buddies,172533
296,39,2013-08-23,Scenic Route,172847
297,40,2013-08-23,Short Term 12,169813
298,42,2013-08-28,Closed Circuit,146223
299,44,2013-08-30,The Lifeguard,157375
300,45,2013-09-06,Hell Baby,159092
301,47,2013-09-06,Touchy Feely,154282
302,49,2013-09-13,The Family,112205
303,57,2013-09-27,Baggage Claim,175528
304,0,2013-10-01,1,253409
305,1,2013-10-04,Grace Unplugged,206284
306,6,2013-10-18,12 Years a Slave,76203
307,10,2013-10-18,I'm in Love with a Church Girl,207883
308,11,2013-10-25,The Counselor,109091
309,14,2013-11-01,Dallas Buyers Club,152532
310,18,2013-11-08,The Book Thief,203833
311,20,2013-11-15,The Best Man Holiday,146304
312,27,2013-11-27,Black Nativity,175541
313,31,2013-12-06,Crave,91101
314,36,2013-12-13,A Madea Christmas,175555
315,38,2013-12-18,Anchorman 2: The Legend Continues,109443
316,39,2013-12-18,Her,152601
317,42,2013-12-25,Grudge Match,64807
318,45,2013-12-25,The Wolf of Wall Street,106646
319,46,2013-12-27,Labor Day,130150
320,3,2014-01-10,Dumbbells,233564
321,4,2014-01-10,The Legend of Hercules,188207
322,10,2014-01-17,The Nut Job,227783
323,12,2014-01-21,Black Water Vampire,252151
324,17,2014-02-04,Android Cop,249021
325,24,2014-02-07,The Pretty One,174337
326,25,2014-02-07,Vampire Academy,203739
327,27,2014-02-14,About Last Night,222899
328,29,2014-02-14,Camp Takota,251227
329,30,2014-02-14,Date and Switch,99367
330,34,2014-02-18,Apocalypse Pompeii,256284
331,36,2014-02-21,Angels in Stardust,255454
332,40,2014-02-28,The Bag Man,242076
333,42,2014-02-28,Repentance,80920
334,43,2014-02-28,Son of God,235260
335,47,2014-03-14,Better Living Through Chemistry,157099
336,49,2014-03-14,The Single Moms Club,239562
337,53,2014-03-21,God's Not Dead,249660
338,55,2014-03-21,50 to 1,197583
339,57,2014-03-28,Sabotage,144336
340,2,2014-04-04,Alien Abduction,258193
341,4,2014-04-04,In the Blood,256474
342,5,2014-04-04,Jinn,52653
343,6,2014-04-11,Draft Day,200505
344,9,2014-04-15,Asian School Girls,267319
345,10,2014-04-16,Heaven Is for Real,236751
346,11,2014-04-18,Authors Anonymous,255491
347,13,2014-04-18,Kid Cannabis,212231
348,18,2014-04-25,Walking with the Enemy,256476
349,20,2014-05-02,Bad Johnson,258805
350,21,2014-05-02,Decoding Annie Parker,177047
351,22,2014-05-02,Walk of Shame,187596
352,24,2014-05-09,God's Pocket,244517
353,30,2014-05-23,The Angriest Man in Brooklyn,152790
354,32,2014-05-23,Cold in July,244509
355,39,2014-06-06,Ping Pong Summer,246011
356,41,2014-06-13,Hellion,244536
357,43,2014-06-13,Lullaby,261768
358,48,2014-06-20,Think Like a Man Too,184098
359,49,2014-06-23,Rebound,343907
360,51,2014-06-27,They Came Together,180296
361,2,2014-07-02,School Dance,271467
362,3,2014-07-02,Tammy,226486
363,9,2014-07-18,I Origins,244267
364,15,2014-07-18,Wish I Was Here,231576
365,17,2014-07-25,Happy Christmas,244534
366,19,2014-07-25,Lucy,240832
367,20,2014-07-25,Magic in the Moonlight,229297
368,21,2014-07-25,A Most Wanted Man,157849
369,22,2014-07-25,My Man Is a Loser,272160
370,23,2014-08-01,Get on Up,239566
371,31,2014-08-13,Let's Be Cops,193893
372,34,2014-08-15,Life After Beth,244566
373,37,2014-08-22,Leprechaun: Origins,126172
374,39,2014-08-22,The Prince,241254
375,41,2014-08-22,When the Game Stands Tall,232679
376,44,2014-09-12,Atlas Shrugged: Part III,199933
377,46,2014-09-12,Honeymoon,254191
378,51,2014-09-19,The Scribbler,251852
379,54,2014-09-19,Tusk,246403
380,57,2014-09-26,The Song,271164
381,3,2014-10-03,Left Behind,218043
382,6,2014-10-10,Addicted,235271
383,10,2014-10-10,Whiplash,244786
384,11,2014-10-10,You're Not You,290542
385,12,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),194662
386,14,2014-10-17,Camp X-Ray,244506
387,16,2014-10-17,Dear White People,114750
388,25,2014-10-24,Ouija,242512
389,26,2014-11-05,Interstellar,157336
390,27,2014-11-07,A Merry Friggin' Christmas,286532
391,31,2014-11-07,Jessabelle,203834
392,33,2014-11-14,Beside Still Waters,250376
393,34,2014-11-14,Beyond the Lights,241771
394,36,2014-11-14,Foxcatcher,87492
395,38,2014-11-14,Saving Christmas,295884
396,43,2014-12-05,Comet,276908
397,46,2014-12-12,Inherent Vice,171274
398,48,2014-12-12,Top Five,284296
399,50,2014-12-17,Goodbye To All That,261820
400,51,2014-12-19,Annie,196867
401,53,2014-12-25,American Sniper,190859
402,55,2014-12-25,The Gambler,284536
403,56,2014-12-25,The Interview,228967
404,58,2014-12-25,Selma,273895
405,59,2014-12-25,Unbroken,227306
406,6,2015-01-16,Spare Parts,264337
407,7,2015-01-16,The Wedding Ringer,252838
408,8,2015-01-16,Vice,307663
409,10,2015-01-23,The Boy Next Door,241251
410,14,2015-01-23,Strange Magic,302429
411,26,2015-02-10,Accidental Love,316002
412,28,2015-02-13,Fifty Shades of Grey,205838
413,31,2015-02-20,The DUFF,272693
414,32,2015-02-20,Hot Tub Time Machine 2,243938
415,33,2015-02-20,"McFarland, USA",228203
416,38,2015-03-06,Bad Asses on the Bayou,309887
417,40,2015-03-06,Road Hard,291362
418,47,2015-03-13,Home Sweet Hell,276839
419,49,2015-03-13,Muck,256030
420,53,2015-03-20,Do You Believe?,309425
421,56,2015-03-20,The Walking Deceased,312793
422,58,2015-03-27,Home,308403
423,5,2015-04-17,1915,332286
424,6,2015-04-17,Alex of Venice,259958
425,12,2015-04-17,True Story,245706
426,16,2015-04-24,Brotherly Love,295886
427,17,2015-04-24,Just Before I Go,258099
428,22,2015-05-08,The D Train,308638
429,23,2015-05-08,Hot Pursuit,268920
430,24,2015-05-08,Maggie,287424
431,27,2015-05-15,I'll See You in My Dreams,310121
432,30,2015-05-29,Aloha,222936
433,33,2015-05-29,Heaven Knows What,285024
434,34,2015-06-03,Entourage,188222
435,39,2015-06-12,Me and Earl and the Dying Girl,308369
436,40,2015-06-19,Dope,308639
437,42,2015-06-26,Max,272878
438,1,2015-07-01,Magic Mike XXL,264999
439,4,2015-07-10,Self/Less,238615
440,5,2015-07-10,Tangerine,308084
441,9,2015-07-17,Trainwreck,271718
442,10,2015-07-17,Irrational Man,282984
443,26,2015-08-26,No Escape,192141
444,27,2015-08-28,War Room,323272
445,30,2015-09-11,The Perfect Guy,304372
446,39,2015-09-25,99 Homes,283235
447,43,2015-09-30,The Walk,285783
448,1,2015-10-02,Freeheld,306745
449,2,2015-10-09,Steve Jobs,321697
450,9,2015-10-16,Room,264644
451,11,2015-10-16,Truth,300693
452,12,2015-10-16,Experimenter,309299
453,17,2015-10-23,Bone Tomahawk,294963
454,18,2015-10-23,I Smile Back,307946
455,21,2015-10-30,Freaks of Nature,218784
456,24,2015-11-06,Spotlight,314365
457,27,2015-11-13,My All American,334531
458,30,2015-11-20,Carol,258480
459,33,2015-11-20,The Night Before,296100
460,34,2015-11-25,Creed,312221
461,39,2015-12-11,The Big Short,318846
462,41,2015-12-18,Sisters,266294
463,43,2015-12-18,Extraction,326425
464,45,2015-12-25,Daddy's Home,274167
465,48,2015-12-25,The Hateful Eight,273248
466,49,2015-12-25,The Revenant,281957
467,50,2015-12-30,Anomalisa,291270
468,1,2016-01-08,Anesthesia,277710
469,9,2016-01-22,The Boy,321258
470,15,2016-02-05,"Hail, Caesar!",270487
471,29,2016-03-04,Whiskey Tango Foxtrot,279641
472,35,2016-03-11,The Perfect Match,378200
473,44,2016-03-30,Everybody Wants Some!!,295699
474,0,2016-04-01,God's Not Dead 2,347126
475,1,2016-04-01,Meet the Blacks,377587
476,7,2016-04-08,The Invitation,306947
477,10,2016-04-15,Barbershop: The Next Cut,326423
478,12,2016-04-15,Green Room,313922
479,14,2016-04-22,A Hologram for the King,270010
480,22,2016-05-13,The Darkness,257345
481,30,2016-06-03,Popstar: Never Stop Never Stopping,341012
482,37,2016-06-24,The Shallows,332567
483,38,2016-06-24,Free State of Jones,316152
484,40,2016-06-24,Swiss Army Man,347031
485,3,2016-07-01,Marauders,359412
486,4,2016-07-08,The Secret Life of Pets,592896
487,5,2016-07-08,Captain Fantastic,334533
488,7,2016-07-12,Characterz,513603
489,8,2016-07-13,The Infiltrator,325789
490,27,2016-08-26,Hands of Stone,184341
491,29,2016-09-02,The Light Between Oceans,283552
492,32,2016-09-09,When the Bough Breaks,335791
493,33,2016-09-09,The Disappointments Room,293452
494,37,2016-09-16,Hillsong: Let Hope Rise,318226
495,2,2016-10-07,Middle School: The Worst Years of My Life,369883
496,4,2016-10-14,Kevin Hart: What Now?,339927
497,5,2016-10-14,Max Steel,286567
498,9,2016-10-21,Boo! A Madea Halloween,380124
499,10,2016-10-21,I'm Not Ashamed,409502
500,16,2016-11-04,Loving,339419
501,17,2016-11-11,The Love Witch,374052
502,20,2016-11-11,Almost Christmas,340402
503,22,2016-11-18,The Edge of Seventeen,376660
504,24,2016-11-18,Manchester by the Sea,334541
505,27,2016-11-23,Bad Santa 2,338964
506,28,2016-11-23,Rules Don't Apply,291328
507,33,2016-12-16,Fences,393457
508,36,2016-12-21,Assassin's Creed,121856
509,37,2016-12-21,Passengers,274870
510,44,2016-12-25,Live by Night,259695
511,1,2017-01-06,Arsenal,388202
512,6,2017-01-13,The Book of Love,352885
513,9,2017-01-20,The Resurrection of Gavin Stone,422114
514,14,2017-01-27,Lost in Florence,431244
515,16,2017-01-27,iBoy,414190
516,20,2017-02-03,I Am Not Your Negro,411019
517,21,2017-02-03,Growing Up Smith,426469
518,29,2017-02-17,American Fable,381064
519,30,2017-02-17,XX,297160
520,31,2017-02-17,Lovesong,371447
521,32,2017-02-24,Get Out,419430
522,38,2017-03-03,The Shack,345938
523,40,2017-03-03,Table 19,353569
524,41,2017-03-03,The Last Word,396810
525,42,2017-03-03,Catfight,408272
526,43,2017-03-03,Donald Cried,381009
527,48,2017-03-17,Song to Song,330947
528,49,2017-03-17,Atomica,188924
529,55,2017-03-24,Wilson,346681
530,56,2017-03-24,Car Dogs,459427
531,61,2017-03-31,The Blackcoat's Daughter,334536
532,62,2017-03-31,The Discovery,376134
533,63,2017-03-31,Carrie Pilby,317560
534,0,2017-04-07,The Case for Christ,424998
535,4,2017-04-07,Gifted,400928
536,10,2017-04-14,The Outcasts,306943
537,19,2017-05-05,The Lovers,426253
538,24,2017-05-12,The Wall,405775
539,27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,417830
540,29,2017-05-19,Wakefield,369894
541,30,2017-05-25,Baywatch,339846
542,32,2017-05-26,Buena Vista Social Club: Adios,432605
543,33,2017-05-26,War Machine,354287
544,38,2017-06-09,It Comes at Night,418078
545,40,2017-06-09,Megan Leavey,424488
546,41,2017-06-09,Beatriz at Dinner,429107
547,46,2017-06-16,The Book of Henry,382614
548,49,2017-06-23,The Beguiled,399019
549,51,2017-06-23,The Bad Batch,316154
550,52,2017-06-28,Baby Driver,339403
551,53,2017-06-28,Okja,387426
552,56,2017-06-30,The Little Hours,411873
553,57,2017-06-30,Inconceivable,433630
554,5,2017-07-21,Girls Trip,417870
555,6,2017-07-21,First Kill,410554
556,9,2017-07-28,An Inconvenient Sequel: Truth to Power,432602
557,10,2017-07-28,Detroit,407448
558,12,2017-07-28,Menashe,428584
559,17,2017-08-04,Armed Response,450932
560,19,2017-08-11,The Glass Castle,336000
561,20,2017-08-11,The Nut Job 2: Nutty by Nature,335777
562,21,2017-08-11,Good Time,429200
563,22,2017-08-11,Ingrid Goes West,411741
564,26,2017-08-18,Patti Cake$,426256
565,28,2017-08-25,All Saints,450806
566,30,2017-08-25,Beach Rats,426238
567,34,2017-09-01,Valley of Bones,432641
568,38,2017-09-08,The Good Catholic,458836
569,45,2017-09-22,Stronger,395993
570,46,2017-09-22,Battle of the Sexes,369192
571,47,2017-09-22,Woodshock,396777
572,49,2017-09-26,Jeepers Creepers 3,55341
573,3,2017-10-06,The Florida Project,394117
574,6,2017-10-13,Marshall,392982
575,7,2017-10-13,Breathe,407445
576,8,2017-10-13,Carving a Life,523635
577,9,2017-10-13,Professor Marston and the Wonder Women,420622
578,14,2017-10-20,Boo 2! A Madea Halloween,459202
579,15,2017-10-20,Same Kind of Different as Me,300687
580,22,2017-10-27,Novitiate,411976
581,27,2017-11-03,Last Flag Flying,419709
582,33,2017-11-10,Mayhem,429733
583,39,2017-11-17,"Roman J. Israel, Esq.",413362
584,43,2017-12-01,The Shape of Water,399055
585,44,2017-12-01,Wonder Wheel,429189
586,45,2017-12-08,"I, Tonya",389015
587,51,2017-12-20,The Greatest Showman,316029
588,53,2017-12-22,Downsizing,301337
589,55,2017-12-22,The Post,446354
590,56,2017-12-22,Bright,400106
591,58,2017-12-22,Hostiles,384680
592,61,2017-12-25,Phantom Thread,400617
593,1,2018-01-05,The Strange Ones,426258
594,3,2018-01-12,Proud Mary,442064
595,4,2018-01-12,Acts of Violence,479040
596,5,2018-01-12,Freak Show,440424
597,12,2018-01-26,Please Stand By,338768
598,13,2018-02-02,Winchester,416234
599,16,2018-02-04,The Cloverfield Paradox,384521
600,17,2018-02-06,Bad Apples,497269
601,19,2018-02-09,Pad Man,447856
602,22,2018-02-09,Permission,390059
603,23,2018-02-09,Golden Exits,407719
604,25,2018-02-16,Nostalgia,442709
605,26,2018-02-16,Samson,474392
606,32,2018-03-02,Death Wish,395990
607,33,2018-03-02,The Vanishing of Sidney Hall,353066
608,34,2018-03-02,Pickings,457312
609,37,2018-03-09,Thoroughbreds,397722
610,44,2018-03-16,Furlough,502426
611,45,2018-03-16,Josie,414187
612,48,2018-03-23,Isle of Dogs,399174
613,51,2018-03-23,"Paul, Apostle of Christ",476968
614,55,2018-03-30,Acrimony,464502
615,56,2018-03-30,God's Not Dead: A Light in Darkness,454286
616,58,2018-03-30,The Last Movie Star,451204
617,3,2018-04-06,Chappaquiddick,432301
618,5,2018-04-11,Beirut,399248
619,9,2018-04-13,Sgt. Stubby: An American Hero,433694
620,12,2018-04-20,Traffik,473149
621,19,2018-05-04,Tully,400579
622,21,2018-05-04,The Cleanse,298096
623,24,2018-05-11,The Seagull,341735
624,27,2018-05-18,Book Club,502682
625,28,2018-05-18,First Reformed,458737
626,29,2018-05-18,Show Dogs,425148
