,index,Released,English title,TMDB_id
603,4,1976-07-09,Mad Dog Morgan,60269
604,6,1976-07-14,Shadow of the Hawk,133838
605,8,1976-07-16,The Bingo Long Traveling All-Stars & Motor Kings,42243
606,9,1976-07-23,Lifeguard,5002
607,11,1976-07-23,A*P*E,31126
608,13,1976-07-29,Oz,51560
609,14,1976-07-29,Swashbuckler,42242
610,15,1976-07-30,Drum,86194
611,16,1976-07-30,Squirm,25241
612,18,1976-08-01,Obsession,4780
613,19,1976-08-01,The Wackiest Wagon Train in the West,76939
614,22,1976-08-12,The Devil's Playground,32122
615,23,1976-08-12,The Ritz,63848
616,27,1976-08-25,Gator,21882
617,28,1976-08-25,J.D.'s Revenge,44690
618,29,1976-09-01,High Velocity,171202
619,30,1976-09-09,Vigilante Force,93018
620,31,1976-09-15,In the Realm of the Senses,5879
621,33,1976-09-17,The Front,1723
622,35,1976-09-29,Norman... Is That You?,91722
623,0,1976-10-03,Alex & the Gypsy,147157
624,1,1976-10-07,A Matter of Time,78358
625,4,1976-10-08,Marathon Man,10518
626,5,1976-10-08,Scorchy,89385
627,7,1976-10-18,Burnt Offerings,13549
628,10,1976-10-20,The Song Remains the Same,40440
629,11,1976-10-22,Car Wash,15462
630,12,1976-10-22,God Told Me To,31579
631,14,1976-10-24,The Seven-Per-Cent Solution,29578
632,18,1976-11-03,Carrie,7340
633,20,1976-11-10,The Next Man,86133
634,22,1976-11-12,Two-Minute Warning,6883
635,23,1976-11-12,Welcome to L.A.,86241
636,24,1976-11-13,"Alice, Sweet Alice",23761
637,27,1976-11-21,Rocky,1366
638,30,1976-12-05,Bound for Glory,42232
639,34,1976-12-10,Queen Kong,56140
640,36,1976-12-15,The Pink Panther Strikes Again,12268
641,37,1976-12-15,Tracks,108322
642,38,1976-12-17,The Shaggy D.A.,15943
643,39,1976-12-17,Freaky Friday,16084
644,41,1976-12-18,The Cassandra Crossing,32037
645,42,1976-12-20,Across the Great Divide,28989
646,43,1976-12-21,Mikey and Nicky,59143
647,44,1976-12-21,Nickelodeon,104364
648,47,1976-12-24,The Monkey Hustle,92309
649,48,1976-12-24,The Town That Dreaded Sundown,48197
650,0,1977-01-07,The Sentinel,18196
651,1,1977-01-18,Pumping Iron,5205
652,3,1977-01-25,Providence,54140
653,5,1977-02-04,Raw Deal,270693
654,7,1977-02-09,Twilight's Last Gleaming,75938
655,8,1977-02-09,Wizards,16220
656,10,1977-02-11,In Search of Noah's Ark,86587
657,11,1977-02-11,Thieves,186416
658,12,1977-02-20,The Spell,67744
659,13,1977-02-25,Slap Shot,11590
660,14,1977-02-25,Tentacles,49158
661,15,1977-03-03,Mr. Billion,44699
662,18,1977-03-09,Islands in the Stream,70926
663,19,1977-03-11,The Many Adventures of Winnie the Pooh,250480
664,21,1977-03-11,Airport '77,7227
665,0,1977-04-01,Breaker! Breaker!,19108
666,1,1977-04-01,Raggedy Ann & Andy: A Musical Adventure,36748
667,4,1977-04-06,Audrey Rose,49126
668,6,1977-04-08,Rabid,29437
669,10,1977-04-27,Between the Lines,175924
670,11,1977-04-27,The Man Who Loved Women,1421
671,17,1977-05-18,Handle with Care,85325
672,21,1977-05-25,Star Wars,11
673,23,1977-05-27,Desperate Living,14262
674,26,1977-06-03,Fraternity Row,126947
675,27,1977-06-03,Crossed Swords,22815
676,28,1977-06-08,The Other Side of Midnight,80844
677,29,1977-06-10,For the Love of Benji,38802
678,31,1977-06-10,Rollercoaster,10670
679,32,1977-06-15,A Bridge Too Far,5902
680,33,1977-06-17,Exorcist II: The Heretic,11586
681,35,1977-06-21,"New York, New York",12637
682,36,1977-06-24,Herbie Goes to Monte Carlo,14140
683,38,1977-06-24,Sorcerer,38985
684,0,1977-07-01,Greased Lightning,29737
685,1,1977-07-08,The Bad News Bears in Breaking Training,19050
686,4,1977-07-13,The Island of Dr. Moreau,26932
687,5,1977-07-14,I Never Promised You a Rose Garden,66092
688,6,1977-07-15,The Happy Hooker Goes to Washington,112058
689,7,1977-07-15,MacArthur,31037
690,11,1977-07-22,Orca,12707
691,12,1977-07-22,The Hills Have Eyes,12262
692,18,1977-08-10,The Kentucky Fried Movie,11598
693,23,1977-08-17,That Obscure Object of Desire,5781
694,24,1977-08-18,Journey Among Women,129871
695,28,1977-08-31,You Light Up My Life,42231
696,31,1977-09-22,Soldier of Orange,633
697,32,1977-09-28,"Another Man, Another Chance",146117
698,33,1977-09-28,Short Eyes,81462
699,34,1977-09-29,Bobby Deerfield,42217
700,35,1977-09-30,A Little Night Music,77078
701,2,1977-10-02,Roseland,134738
702,3,1977-10-07,"Oh, God!",24032
703,4,1977-10-07,A Piece of the Action,29493
704,7,1977-10-14,Starship Invasions,42542
705,8,1977-10-16,Alambrista!,86975
706,10,1977-10-19,Looking for Mr. Goodbar,37749
707,14,1977-11-02,Madame Rosa,42223
708,15,1977-11-03,Pete's Dragon,11114
709,16,1977-11-04,Heroes,83061
710,18,1977-11-04,Which Way Is Up?,23312
711,19,1977-11-06,Black Joy,191983
712,20,1977-11-14,The Turning Point,61280
713,22,1977-11-18,The Mouse and His Child,37049
714,24,1977-11-18,Planet of Dinosaurs,38020
715,25,1977-11-18,Semi-Tough,4988
716,27,1977-11-27,The Hobbit,1362
717,33,1977-12-16,Candleshoe,14612
718,34,1977-12-16,Saturday Night Fever,11009
719,35,1977-12-16,Telefon,22090
720,36,1977-12-18,The World's Greatest Lover,45579
721,39,1977-12-22,Summer City,5731
722,41,1977-12-25,High Anxiety,12535
723,44,1977-12-28,Grayeagle,41604
724,0,1978-01-06,Coma,11223
725,2,1978-01-11,Get Out Your Handkerchiefs,4267
726,3,1978-01-25,Renaldo and Clara,168595
727,8,1978-02-02,The Boys in Company C,27521
728,10,1978-02-03,The One and Only,47901
729,13,1978-02-10,Blue Collar,14839
730,14,1978-02-10,The Other Side of the Mountain Part 2,95752
731,16,1978-02-15,Coming Home,31657
732,21,1978-03-02,Fingers,63435
733,25,1978-03-02,Tomorrow Never Comes,47716
734,29,1978-03-10,Gray Lady Down,31948
735,30,1978-03-10,Return from Witch Mountain,14822
736,31,1978-03-10,The Fury,12611
737,32,1978-03-13,The Big Sleep,1815
738,33,1978-03-15,House Calls,36361
739,34,1978-03-17,American Hot Wax,42198
740,36,1978-03-17,An Enemy of the People,121890
741,37,1978-03-18,Straight Time,23397
742,38,1978-03-23,Game of Death,13333
743,0,1978-04-05,Pretty Baby,26973
744,2,1978-04-09,Rabbit Test,102841
745,9,1978-04-20,Silver Saddle,42326
746,14,1978-04-26,F.I.S.T.,28932
747,16,1978-04-28,FM,42204
748,17,1978-04-28,The Manitou,40060
749,20,1978-05-10,A Different Story,243636
750,21,1978-05-10,It Lives Again,28155
751,22,1978-05-10,The End,35976
752,24,1978-05-10,Nunzio,121575
753,26,1978-05-12,The Greek Tycoon,57578
754,27,1978-05-18,The Buddy Holly Story,24153
755,28,1978-05-19,The Sea Gypsies,71246
756,29,1978-05-19,Thank God It's Friday,42212
757,32,1978-05-24,If Ever I See You Again,289601
758,33,1978-05-24,Youngblood,85651
759,35,1978-05-26,Big Wednesday,18387
760,37,1978-05-26,High-Ballin',88183
761,40,1978-06-02,Corvette Summer,27201
762,42,1978-06-09,The Cat from Outer Space,19378
763,46,1978-06-16,The Comeback,106682
764,48,1978-06-16,Jaws 2,579
765,49,1978-06-16,The Shout,48131
766,50,1978-06-21,The Chant of Jimmie Blacksmith,69069
767,52,1978-06-21,The Great Smokey Roadblock,42227
768,53,1978-06-23,The Cheap Detective,14584
769,55,1978-06-23,Zero to Sixty,193277
770,57,1978-06-28,Heaven Can Wait,12185
771,58,1978-06-28,The Wild Geese,7010
772,59,1978-06-29,Fedora,54000
773,60,1978-06-30,The Seniors,50992
774,0,1978-07-05,Hot Lead and Cold Feet,28736
775,2,1978-07-14,Foul Play,15659
776,5,1978-07-14,The Swarm,46878
777,7,1978-07-19,International Velvet,42207
778,11,1978-07-25,Circle of Iron,23739
779,12,1978-07-28,National Lampoon's Animal House,8469
780,13,1978-07-29,Newsfront,88285
781,14,1978-08-02,Eyes of Laura Mars,29143
782,15,1978-08-02,Interiors,15867
783,16,1978-08-02,The Magic of Lassie,88203
784,17,1978-08-03,Piranha,24831
785,18,1978-08-04,"China 9, Liberty 37",22396
786,19,1978-08-11,Girlfriends,111469
787,24,1978-08-29,A Wedding,45695
788,26,1978-09-13,Days of Heaven,16642
789,28,1978-09-14,Stay as You Are,31214
790,32,1978-09-29,Death on the Nile,4192
791,33,1978-09-29,The Legacy,42215
792,34,1978-09-29,Somebody Killed Her Husband,120520
793,35,1978-09-29,Two Solitudes,643823
794,0,1978-10-01,Patrick,17212
795,2,1978-10-05,The Boys from Brazil,16241
796,3,1978-10-05,Drunken Master,11230
797,4,1978-10-05,The Norseman,47956
798,6,1978-10-06,The Big Fix,42213
799,9,1978-10-06,Goin' South,34130
800,10,1978-10-14,Rescue from Gilligan's Island,32677
801,12,1978-10-18,Autumn Sonata,413203
802,16,1978-10-24,The Wiz,24961
803,17,1978-10-25,Comes a Horseman,42201
804,22,1978-11-01,The Great Bank Hoax,122515
805,23,1978-11-01,Power Play,144229
806,25,1978-11-02,Caravans,41317
807,27,1978-11-08,Magic,34193
808,28,1978-11-08,Slow Dancing in the Big City,270104
809,34,1978-11-14,Killer of Sheep,27432
810,36,1978-11-15,The Further Adventures of the Wilderness Family,52485
811,38,1978-11-15,The Lord of the Rings,123
812,45,1978-12-08,The Brink's Job,24429
813,46,1978-12-08,The Deer Hunter,11778
814,49,1978-12-15,Oliver's Story,163631
815,54,1978-12-20,King of the Gypsies,20863
816,56,1978-12-22,Brass Target,72412
817,59,1978-12-22,Moment by Moment,110598
818,62,1978-12-31,Ice Castles,50541
819,1,1979-01-26,Richard Pryor: Live in Concert,22975
820,5,1979-02-09,Agatha,31200
821,6,1979-02-09,Hardcore,42172
822,8,1979-02-09,The North Avenue Irregulars,65156
823,9,1979-02-09,Quintet,45169
824,15,1979-03-02,Norma Rae,40842
825,17,1979-03-02,Real Life,33250
826,19,1979-03-08,The Promise,109251
827,21,1979-03-14,Tourist Trap,13570
828,22,1979-03-14,Voices,184781
829,24,1979-03-16,The China Syndrome,988
830,27,1979-03-23,Boulevard Nights,82744
831,28,1979-03-28,Phantasm,9638
832,1,1979-04-06,The Fifth Musketeer,4201
833,3,1979-04-06,A Perfect Couple,104449
834,5,1979-04-12,Hurricane,75162
835,6,1979-04-12,Mad Max,9659
836,10,1979-04-25,Manhattan,696
837,11,1979-04-27,An Almost Perfect Affair,134522
838,12,1979-04-27,Dreamer,197884
839,13,1979-04-27,A Little Romance,20813
840,14,1979-04-27,Saint Jack,77166
841,15,1979-05-01,Fast Charlie... the Moonbeam Rider,84081
842,17,1979-05-04,Last Embrace,37923
843,18,1979-05-11,Beneath the Valley of the Ultra-Vixens,5157
844,23,1979-05-18,Hanover Street,26659
845,24,1979-05-18,Over the Edge,23957
846,25,1979-05-25,Alien,348
847,32,1979-06-08,Players,215537
848,33,1979-06-08,The Plumber,96909
849,34,1979-06-15,Butch and Sundance: The Early Days,37598
850,35,1979-06-15,The Driller Killer,13553
851,37,1979-06-15,The In-Laws,19827
852,40,1979-06-15,Rocky II,1367
853,41,1979-06-15,Walk Proud,89862
854,43,1979-06-22,Escape from Alcatraz,10734
855,45,1979-06-22,The Main Event,42176
856,46,1979-06-22,The Muppet Movie,11176
857,47,1979-06-22,Nightwing,65603
858,48,1979-06-27,The Apple Dumpling Gang Rides Again,22328
859,50,1979-06-29,Bloodline,3013
860,8,1979-07-13,The Wanderers,233
861,16,1979-08-03,More American Graffiti,33258
862,17,1979-08-05,Meetings with Remarkable Men,108758
863,18,1979-08-10,Americathon,47819
864,19,1979-08-10,Hot Stuff,99977
865,20,1979-08-10,Sunburn,118887
866,21,1979-08-15,Apocalypse Now,28
867,24,1979-08-17,Monty Python's Life of Brian,583
868,25,1979-08-17,My Brilliant Career,16659
869,26,1979-08-17,The Prisoner of Zenda,1732
870,27,1979-08-17,Rich Kids,85327
871,28,1979-08-17,The Seduction of Joe Tynan,47906
872,38,1979-09-28,The Bugs Bunny/Road Runner Movie,20007
873,40,1979-09-28,"A Man, a Woman, and a Bank",53435
874,42,1979-09-28,Time After Time,24750
875,43,1979-09-28,When a Stranger Calls,45964
876,1,1979-10-01,"Skatetown, U.S.A.",90879
877,2,1979-10-05,10,9051
878,5,1979-10-19,...And Justice for All.,17443
879,7,1979-10-19,Chilly Scenes of Winter,42173
880,8,1979-10-19,French Postcards,165660
881,9,1979-10-19,Jesus,45139
882,10,1979-10-19,Meteor,40160
883,12,1979-10-26,The Great Santini,21887
884,17,1979-11-02,Promises in the Dark,118083
885,20,1979-11-06,Don Giovanni,61638
886,21,1979-11-06,The Fish That Saved Pittsburgh,67627
887,22,1979-11-07,The Rose,16323
888,24,1979-11-14,All Quiet on the Western Front,10912
889,25,1979-11-14,Boardwalk,119719
890,29,1979-11-21,Mountain Family Robinson,102661
891,31,1979-11-23,Birth of the Beatles,75184
892,34,1979-12-07,Star Trek: The Motion Picture,152
893,36,1979-12-14,1941,11519
894,37,1979-12-14,Chapter Two,42168
895,38,1979-12-14,The Jerk,6471
896,40,1979-12-19,Being There,10322
897,43,1979-12-19,Roller Boogie,75759
898,45,1979-12-21,Baby Snakes,100205
899,47,1979-12-21,Cuba,62001
900,48,1979-12-21,C.H.O.M.P.S.,77593
901,49,1979-12-21,The Electric Horseman,11145
902,50,1979-12-21,Scavenger Hunt,23050
903,51,1979-12-25,Going in Style,65066
